17
0	0	84
0	38.8726	111.231
1	38.8723	111.304
2	38.8723	111.317
3	38.8721	111.335
4	38.8721	111.353
5	38.8721	111.408
6	38.872	111.54
7	38.872	111.584
8	38.8719	111.681
9	38.8756	111.914
10	38.8758	111.925
11	38.8763	112.012
12	38.8764	112.049
13	38.8771	112.194
14	38.877	112.211
15	38.877	112.228
16	38.877	112.24
17	38.877	112.256
18	38.8768	112.272
19	38.8774	112.444
20	38.8775	112.48
21	38.8775	112.507
22	38.8781	112.539
23	38.8773	112.71
24	38.8774	112.73
25	38.8776	112.743
26	38.8776	112.751
27	38.8774	112.848
28	38.8775	112.872
29	38.8776	112.896
30	38.8777	112.919
31	38.8799	112.95
32	38.8798	112.956
33	38.8797	112.962
34	38.8797	113.002
35	38.8795	113.009
36	38.8784	113.044
37	38.8782	113.061
38	38.8766	113.177
39	38.8765	113.187
40	38.8762	113.2
41	38.8766	113.225
42	38.8784	113.389
43	38.8755	113.445
44	38.8623	113.536
45	38.8536	113.572
46	38.8343	113.621
47	38.809	113.669
48	38.7749	113.721
49	38.759	113.745
50	38.7401	113.766
51	38.7017	113.803
52	38.6949	113.81
53	38.629	113.868
54	38.5551	113.934
55	38.5388	113.949
56	38.4715	114.009
57	38.4445	114.033
58	38.4365	114.04
59	38.388	114.063
60	38.3711	114.078
61	38.3545	114.093
62	38.3102	114.134
63	38.2734	114.167
64	38.2125	114.221
65	38.1649	114.266
66	38.1157	114.311
67	38.1075	114.318
68	38.1014	114.325
69	38.1012	114.334
70	38.0988	114.344
71	37.9985	114.444
72	37.9729	114.467
73	37.6511	114.757
74	37.5975	114.805
75	37.5874	114.815
76	37.5601	114.782
77	37.3098	114.458
78	37.3019	114.449
79	37.2933	114.442
80	37.2847	114.437
81	37.2724	114.433
82	37.2587	114.433
83	37.1774	114.431
1	0	98
0	38.9126	114.071
1	39.2136	114.453
2	39.3684	114.65
3	39.4764	114.781
4	39.5237	114.853
5	39.5968	114.996
6	39.6326	115.063
7	39.6758	115.131
8	39.6823	115.141
9	39.7127	115.178
10	39.7335	115.203
11	39.7869	115.254
12	39.9432	115.383
13	39.9837	115.423
14	39.9754	115.431
15	39.9473	115.466
16	39.8535	115.556
17	39.822	115.578
18	39.7941	115.606
19	39.7622	115.656
20	39.7455	115.683
21	39.7348	115.708
22	39.7242	115.734
23	39.7157	115.769
24	39.7099	115.815
25	39.7075	115.84
26	39.7056	115.881
27	39.6432	115.939
28	39.6094	115.971
29	39.5763	116.001
30	39.5488	116.027
31	39.497	116.086
32	39.459	116.078
33	39.4385	116.075
34	39.4254	116.071
35	39.4131	116.06
36	39.3855	116.025
37	39.3762	116.019
38	39.3626	116.018
39	39.3518	116.022
40	39.2746	116.089
41	39.037	116.298
42	38.9628	116.367
43	38.828	116.479
44	38.7405	116.558
45	38.7036	116.591
46	38.6637	116.627
47	38.502	116.778
48	38.5169	116.826
49	38.4901	116.835
50	38.457	116.82
51	38.3313	116.932
52	38.2941	116.966
53	38.2861	116.974
54	38.2591	116.999
55	38.1936	117.059
56	38.1578	117.092
57	38.109	117.14
58	37.7493	117.474
59	37.6671	117.538
60	37.5832	117.591
61	37.4967	117.647
62	37.4643	117.678
63	37.4375	117.711
64	37.4148	117.76
65	37.4067	117.799
66	37.4045	117.843
67	37.1545	117.975
68	37.1078	117.955
69	37.076	117.947
70	37.0354	117.941
71	36.9774	117.941
72	36.9257	117.944
73	36.835	117.958
74	36.7805	117.969
75	36.7708	117.97
76	36.6729	117.977
77	36.5623	117.977
78	36.4804	117.974
79	36.354	117.97
80	36.2192	117.963
81	35.6805	117.936
82	35.6402	117.935
83	35.6386	118.108
84	35.641	118.465
85	35.641	118.474
86	35.6422	118.618
87	35.6454	118.669
88	35.6575	118.819
89	35.6584	118.831
90	35.6622	118.882
91	35.6655	118.927
92	35.6673	118.954
93	35.6759	119.09
94	35.696	119.1
95	35.7117	119.345
96	35.719	119.532
97	35.7219	119.791
2	0	35
0	33.7694	115.655
1	33.7579	115.994
2	33.7518	116.276
3	34.199	116.295
4	34.2078	115.821
5	34.207	115.798
6	34.2007	115.749
7	34.1923	115.693
8	34.1917	115.665
9	34.1926	115.591
10	34.1928	115.58
11	34.1855	115.574
12	34.1772	115.563
13	34.1732	115.551
14	34.1718	115.536
15	34.173	115.497
16	34.177	115.482
17	34.1832	115.47
18	34.1917	115.46
19	34.2089	115.453
20	34.2205	115.453
21	34.2309	115.461
22	34.2392	115.47
23	34.2466	115.485
24	34.2466	115.485
25	34.5186	115.501
26	34.5378	115.502
27	34.7186	115.513
28	34.8505	115.517
29	34.92	115.518
30	35.1067	115.526
31	35.1198	115.527
32	35.1449	115.528
33	35.2243	115.531
34	35.4132	115.537
3	0	55
0	34.2709	114.12
1	34.2642	114.339
2	34.2639	114.35
3	34.2553	114.7
4	34.2472	115.07
5	34.2452	115.161
6	34.2426	115.24
7	34.2387	115.279
8	34.2271	115.344
9	34.2232	115.376
10	34.2205	115.453
11	34.2309	115.461
12	34.2392	115.47
13	34.2466	115.485
14	34.2491	115.503
15	34.2485	115.537
16	34.2462	115.555
17	34.2428	115.563
18	34.2359	115.573
19	34.227	115.58
20	34.2269	115.592
21	34.2262	115.684
22	34.2285	115.704
23	34.2414	115.778
24	34.2435	115.797
25	34.2433	115.821
26	34.2372	116.296
27	34.2317	116.478
28	34.2319	116.493
29	34.2313	116.511
30	34.231	116.522
31	34.2285	116.766
32	34.2315	117.203
33	34.232	117.215
34	34.2379	117.631
35	34.2445	117.669
36	34.2447	117.755
37	34.3196	117.812
38	34.323	117.836
39	34.3233	117.872
40	34.3151	117.897
41	34.2479	117.95
42	34.2499	118.044
43	34.2443	118.09
44	34.2492	118.302
45	34.2542	118.621
46	34.2544	118.636
47	34.2562	118.781
48	34.2586	119.088
49	34.2695	119.539
50	34.2694	119.553
51	34.2714	119.647
52	34.2731	119.733
53	34.2757	119.91
54	34.283	120.356
4	0	45
0	38.301	110.681
1	38.3081	110.768
2	38.3121	110.834
3	38.3133	111.316
4	38.3133	111.316
5	38.8247	111.318
6	38.8498	111.318
7	38.8723	111.317
8	38.9922	111.319
9	39.0236	111.319
10	39.3085	111.319
11	39.5032	111.32
12	39.7878	111.32
13	40.2667	111.323
14	40.2791	111.323
15	40.6024	111.322
16	40.6455	111.323
17	40.7307	111.324
18	40.7504	111.324
19	40.8219	111.325
20	40.8834	111.325
21	41.1422	111.325
22	41.1846	111.325
23	41.2294	111.325
24	41.2889	111.326
25	41.3975	111.329
26	41.4672	111.33
27	41.518	111.336
28	41.5677	111.345
29	41.5804	111.317
30	41.6258	111.329
31	41.6451	111.364
32	41.7131	111.386
33	41.7267	111.391
34	41.7336	111.394
35	42.0457	111.518
36	42.2866	111.614
37	42.2971	111.618
38	42.6022	111.738
39	42.8793	111.847
40	42.9571	111.877
