18
5002	1	10
1242582522	40.481370	117.958842
1242582524	40.463462	117.976752
1242582524	40.463462	117.976752
1242582524	40.463462	117.976752
1242582552	40.636572	118.339728
1242582570	40.424235	118.567782
1242582612	40.125769	118.853148
1242582630	40.018321	118.957026
1242582658	39.945837	119.020308
1242582680	39.930487	119.027472
5576	1	15
1243036125	29.477355	121.481142
1243036128	29.477355	121.482336
1243036129	29.477355	121.482336
1243036129	29.477355	121.482336
1243036185	29.494410	121.097868
1243036245	29.524257	120.279978
1243036305	29.531932	119.564772
1243036365	29.556662	119.054934
1243036425	29.596741	117.912276
1243036485	29.601005	117.746310
1243036545	29.600152	117.746310
1243036605	29.645349	116.924838
1243036665	29.595036	115.757106
1243036725	29.623177	114.540420
1243036785	29.756207	113.538654
16434	1	17
1241564240	31.416531	106.783002
1241564295	31.404593	107.211648
1241564355	31.379010	107.910138
1241564415	31.374746	108.107148
1241564475	31.368777	108.300576
1241564535	31.351721	109.027722
1241564595	31.338930	109.365624
1241564655	31.319317	110.025906
1241564715	31.311642	110.270676
1241564775	31.286912	111.063492
1241564835	32.020285	111.235428
1241564895	32.370770	111.252144
1241564955	33.154456	111.283188
1241565015	33.208180	111.284382
1241565075	33.252523	111.574524
1241565135	33.279812	112.136898
1241565195	33.679756	112.160778
18856	1	16
1242587127	27.082805	107.421792
1242587129	27.082805	107.417016
1242587176	26.873879	107.339406
1242587236	26.488431	106.975236
1242587296	25.501788	106.962102
1242587356	24.369323	106.964490
1242587416	23.295698	106.962102
1242587476	22.825827	106.922700
1242587536	22.837766	105.943620
1242587596	23.093594	104.718576
1242587656	23.514004	103.541292
1242587716	24.203034	103.215330
1242587776	24.550960	103.234434
1242587836	24.578249	103.243986
1242587896	25.187972	103.301298
1242587956	25.819867	103.352640
25622	1	12
1242750105	37.934176	114.666984
1242750107	37.929912	114.661014
1242750147	37.726955	114.689670
1242750207	37.612685	114.799518
1242750267	37.613538	114.799518
1242750327	37.263054	115.118316
1242750387	36.834115	115.507560
1242750447	36.466576	115.938594
1242750507	36.750545	116.717082
1242750567	37.188011	117.550494
1242750627	36.637981	117.967200
1242750687	36.203926	118.077048
26316	1	11
1241476693	35.668393	113.229408
1241476694	35.668393	113.229408
1241476696	35.650485	113.227020
1241476755	34.708185	113.167320
1241476815	33.640529	113.154186
1241476875	32.625745	113.137470
1241476935	31.944390	113.237766
1241476995	31.821592	114.171474
1241477055	31.893224	115.161300
1241477115	31.859966	115.456218
1241477175	31.515451	115.656810
35809	1	16
1243195667	43.908612	109.955460
1243195668	43.908612	109.945908
1243195672	43.910318	109.918446
1243195702	43.882177	109.504128
1243195732	43.936753	109.346520
1243195762	44.230103	109.359654
1243195792	44.431354	109.356072
1243195822	44.659894	109.327416
1243195852	45.012937	109.290402
1243195882	45.436758	109.253388
1243195912	45.446991	108.994290
1243195942	45.451255	109.019364
1243195972	45.545912	109.243836
1243196002	45.887016	109.224732
1243196032	45.889574	109.229508
1243196062	45.885310	109.229508
45878	1	10
1241561600	28.068595	114.247890
1241561601	28.067743	114.256248
1241561601	28.067743	114.256248
1241561652	28.003786	115.086078
1241561712	28.379000	115.348758
1241561772	28.379000	115.347564
1241561832	29.200208	115.371444
1241561892	30.372753	115.380996
1241561952	31.367924	115.415622
1241562012	32.478217	115.449054
48144	1	15
1241685610	28.176043	105.475572
1241685612	28.172632	105.474378
1241685622	28.126583	105.471990
