23
1	1	19
60	44.524305	123.420198
120	44.538802	123.420198
180	44.543066	123.420198
240	44.607876	123.422586
300	44.213900	122.523504
360	43.880471	121.858446
420	43.836981	121.372488
480	43.278423	120.601164
540	42.273871	119.331942
600	41.284670	118.077048
660	40.288646	116.813796
720	39.151064	115.380996
780	38.132869	114.115356
840	38.618942	113.831184
900	38.841512	112.618080
960	38.817635	111.357216
1020	38.349470	111.327366
1080	38.306832	111.199608
1140	38.413427	111.193638
1	1	10
60	35.685448	116.028144
120	35.686300	116.026950
180	35.685448	116.024562
240	35.733202	113.323734
300	36.510067	110.471268
360	37.438722	105.460050
420	33.867363	103.950834
480	33.109260	102.183714
540	32.458604	101.264334
600	31.399476	100.131228
1	1	10
60	31.373893	103.136526
120	31.376451	103.149660
180	31.377304	103.149660
240	31.395212	103.300104
300	31.402887	103.665468
360	31.406298	103.713228
420	29.227496	105.984216
480	25.996389	105.507810
540	22.054932	104.496492
600	21.347994	106.077348
1	1	13
60	30.813630	101.419554
120	30.823010	101.418360
180	31.070311	101.415972
240	31.382421	103.303686
300	31.394359	103.618902
360	31.397770	104.014116
420	31.399476	104.325750
480	31.435292	104.735292
540	32.254794	105.309606
600	32.286346	105.850488
660	32.286346	105.850488
720	32.286346	105.850488
780	32.270997	106.640916
1	1	11
60	35.682889	115.998294
120	35.682889	115.997100
180	34.587093	115.540992
240	29.641085	115.403682
300	29.997539	113.901630
360	29.996686	113.906406
420	29.996686	113.905212
480	30.000950	113.906406
540	30.000097	113.905212
600	29.731477	112.049736
660	31.452347	112.355400
1	1	16
60	32.393794	117.846606
120	32.392941	117.850188
180	32.392941	117.854964
240	32.336659	118.099734
300	32.531088	117.206622
360	32.532794	117.182742
420	32.532794	117.182742
480	32.532794	117.181548
540	32.532794	117.181548
600	32.532794	117.181548
660	32.586518	117.137370
720	32.751101	117.145728
780	33.025689	116.934390
840	33.162984	114.069984
900	33.242290	111.729744
960	33.067475	110.683800
1	1	13
60	34.817338	120.035208
120	34.816485	120.035208
180	34.816485	120.035208
240	34.501817	119.954016
300	34.315062	119.913420
360	34.318473	119.912226
420	34.225523	118.596438
480	29.777526	117.680640
540	23.954881	116.471118
600	23.153287	115.840686
660	23.111502	115.806060
720	23.098710	115.794120
780	22.934980	109.709496
1	1	13
60	37.036220	113.072994
120	37.019164	113.052696
180	37.010637	113.043144
240	35.994147	113.237766
300	33.233763	113.144634
360	30.774403	112.924938
420	29.786054	111.919590
480	29.828692	110.804394
540	29.828692	110.793648
600	29.829545	110.782902
660	29.859391	109.683228
720	29.873888	108.019986
780	27.446081	106.972848
1	1	15
60	41.207069	94.962402
120	41.203658	94.967178
180	41.092799	95.164188
240	41.079155	95.188068
300	41.292345	95.583282
360	41.703375	95.819694
420	41.919123	96.362964
480	41.847491	96.494304
540	41.883307	97.374282
600	43.099343	98.013072
660	44.121802	99.001704
720	44.969446	99.886458
780	46.429371	100.777182
840	47.204530	100.815390
900	47.618118	101.072100
2	1	13
60	35.103865	114.378036
120	35.088516	114.376842
180	35.088516	114.376842
240	34.990448	114.373260
300	34.707332	114.366096
360	34.447240	114.357738
420	34.257075	114.354156
480	34.087375	114.343410
540	33.867363	114.127296
600	33.367646	114.118938
660	33.159573	114.522510
720	33.137401	115.149360
780	32.125175	115.890834
2	1	12
60	37.462600	106.601514
120	37.463452	106.593156
180	37.466011	106.577634
240	36.014613	106.540620
300	34.792608	106.459428
360	33.891241	107.381196
420	32.203629	107.308362
480	30.555244	107.241498
540	28.220387	107.003892
600	27.104977	106.978818
660	26.711854	106.927476
720	26.740848	106.915536
2	1	11
60	37.662998	114.756534
120	37.639974	114.774444
180	37.627182	114.776832
240	37.578575	114.822204
300	37.350035	115.035930
360	36.912569	115.427562
420	36.498981	115.626960
480	36.507508	116.223960
540	37.016606	117.291396
600	35.927632	117.937350
660	35.638546	118.345698
2	1	15
60	37.972550	108.108342
120	37.973403	108.102372
180	37.937587	108.117894
240	38.488470	108.279084
300	39.490463	108.286248
360	40.660450	108.275502
420	41.260793	110.233662
480	41.263351	110.585892
540	41.263351	110.642010
600	41.264204	111.773922
660	41.266762	113.051502
720	41.856872	114.983394
780	41.954086	114.946380
840	41.962614	114.941604
900	42.343798	114.983394
2	1	15
60	25.561481	112.218090
120	25.564892	112.230030
180	25.593033	112.329132
240	25.616910	112.425846
300	25.832659	112.373310
360	25.949487	112.293312
420	25.915376	112.928520
480	25.876149	113.686710
540	25.782346	114.620418
600	25.661254	115.609050
660	25.152156	116.429328
720	25.072850	117.543330
780	24.778647	118.420920
840	24.638795	118.750464
900	24.516850	118.521216
2	1	12
60	29.905440	110.170380
120	29.905440	110.182320
180	29.905440	110.182320
240	29.893502	110.261124
300	29.835514	110.987076
360	29.809079	112.041378
420	30.104986	112.625244
480	30.721532	112.885536
540	31.610108	113.111202
600	31.834384	113.968494
660	31.791746	113.924316
720	31.803684	113.784618
2	1	28
60	35.350313	111.304680
120	35.391246	111.304680
180	35.405742	111.304680
240	35.583969	111.304680
300	35.763049	111.303486
360	36.330987	111.305874
420	36.333545	111.307068
480	36.487895	110.921406
540	36.520300	110.148888
600	36.550146	109.123242
660	36.601312	108.698178
720	36.675502	107.703576
780	37.309103	107.052846
840	37.380735	106.146600
900	37.482213	105.083940
960	37.307397	103.925760
1020	36.377889	103.839792
1080	35.407448	103.868448
1140	34.582829	103.975908
1200	33.630296	103.929342
1260	32.617217	103.872030
1320	31.668948	103.788450
1380	31.436997	103.831434
1440	31.439556	103.831434
1500	31.386685	103.458906
1560	31.363660	103.220106
1620	31.518010	103.140108
1680	31.665537	102.895338
2	1	10
60	29.907999	107.825364
120	29.907999	107.839692
180	29.907999	107.839692
240	29.880710	108.250428
300	29.871330	109.576962
360	29.831250	110.899914
420	29.803962	112.074810
480	30.559507	112.798374
540	31.602433	113.106426
600	31.899193	113.896854
2	1	13
60	26.775811	116.420970
120	26.707590	116.453208
180	26.611229	116.441268
240	26.612081	116.440074
300	26.606965	116.422164
360	26.607818	116.422164
420	26.489284	117.309306
480	28.529939	117.616164
540	30.631992	117.716460
600	34.610970	117.862128
660	37.037072	117.765414
720	38.342648	120.896082
780	38.146513	121.737852
2	1	16
60	26.766431	116.382762
120	26.777517	116.383956
180	26.801394	116.385150
240	26.923339	116.393508
300	27.207308	116.472312
360	27.368479	117.525420
420	30.659280	117.699744
480	31.814770	117.822726
540	30.770139	119.939688
600	29.290600	122.653650
660	28.338920	124.392114
720	28.888098	126.404004
780	29.093613	126.997422
840	29.123460	127.023690
900	29.183153	127.071450
960	30.958599	128.436192
2	1	11
60	28.599865	120.119982
120	28.587073	120.076998
180	28.440399	119.712828
240	28.456601	119.181498
300	28.476215	118.454352
360	28.481331	118.406592
420	28.516294	118.011378
480	28.922208	117.599448
540	29.621471	117.277068
600	29.456036	116.432910
660	29.167803	116.499774
2	1	12
60	23.795415	121.889490
120	23.775802	121.873968
180	23.743397	121.851282
240	23.658121	121.810686
300	23.737427	121.500246
360	23.689673	120.791010
420	24.916794	120.997572
480	26.381836	121.408308
540	27.904013	121.920534
600	29.178036	121.987398
660	29.901177	121.463232
720	30.300268	120.663252
2	1	13
60	16.902556	118.467486
120	16.902556	118.467486
180	18.379536	118.400622
240	18.628542	118.570170
300	19.681701	119.008368
360	21.100693	119.575518
420	22.513717	119.971926
480	23.774949	120.806532
540	25.274101	121.100256
600	26.327259	121.373682
660	26.282063	121.737852
720	26.232603	122.345598
780	26.201051	122.693052
2	1	10
60	32.545585	116.672904
120	32.546438	116.658576
180	32.548996	116.621562
240	33.094763	115.915908
300	32.795444	114.831756
360	32.798002	114.828174
420	32.798002	114.829368
480	31.605844	115.447860
540	28.141933	115.382190
600	26.600995	116.212020
