16
6226	1	11
1243450569	41.349480	104.453508
1243450849	41.252265	108.394902
1243451155	41.675234	110.048592
1243451460	42.463184	110.076054
1243451766	43.600766	112.073616
1243452070	42.281546	111.625866
1243452374	40.316787	111.339306
1243452679	39.046175	111.330948
1243452982	38.357998	114.078342
1243453257	37.678348	114.951156
1243453258	37.677495	114.947574
22809	1	14
1242682632	26.731468	116.395896
1242682633	26.725498	116.395896
1242682661	26.618903	116.386344
1242682721	26.669216	115.986354
1242682781	26.789455	115.549350
1242682841	26.560063	115.168464
1242682901	25.946076	114.848472
1242682961	25.866769	113.667606
1242683021	25.911965	112.628826
1242683081	25.926462	111.455124
1242683384	25.967395	105.356172
1242683415	26.022824	104.689920
1242683417	26.025382	104.646936
1242683475	26.108100	103.633230
26683	1	18
1243082957	28.843754	126.387288
1243082958	28.847165	126.389676
1243082958	28.847165	126.389676
1243083001	29.045006	126.444600
1243083061	29.067177	126.740712
1243083122	29.116637	127.018914
1243083182	29.363085	127.219506
1243083242	29.965986	127.706658
1243083302	30.081962	128.129334
1243083362	30.111808	128.888718
1243083423	30.445238	129.149010
1243083483	30.435004	129.320946
1243083543	30.409422	129.609894
1243083603	30.488728	129.972870
1243083663	30.616642	130.519722
1243085376	34.707332	129.994362
1243085436	34.722682	129.729294
1243085496	34.743148	129.464226
38309	1	11
1243097246	29.201913	116.063964
1243097248	29.216410	116.062770
1243097248	29.216410	116.062770
1243097522	29.787760	113.484924
1243097823	29.792876	112.400772
1243098124	29.799698	111.596016
1243098425	29.143926	111.175728
1243098725	28.840343	111.178116
1243099025	28.861662	110.045010
1243099840	28.699638	107.708352
1243099846	28.695374	107.688054
45379	1	10
1241300181	38.872212	111.889740
1241300182	38.872212	111.905262
1241300184	38.871359	111.938694
1241300200	38.864537	112.196598
1241300259	38.828721	111.443184
1241300319	38.827868	111.383484
1241300395	39.220138	111.320202
1241300697	41.189161	111.314232
1241300997	43.591386	112.022274
1241301298	43.031975	110.959614
56243	1	10
1241532561	27.208161	116.000682
1241532687	27.822148	116.420970
1241532747	27.927037	116.535594
1241532807	27.901454	117.218562
1241532867	27.902307	117.484824
1241532930	27.907424	117.828696
1241532990	27.875019	118.176150
1241533050	27.876724	118.264506
1241533110	27.873313	118.263312
1241533413	27.842614	118.742106
59405	1	10
1243625993	34.095050	111.290352
1243626294	32.713579	111.284382
1243626596	30.442679	111.166176
1243627200	29.235171	104.852304
1243627501	28.944380	99.837504
1243627803	28.167516	98.125308
1243627919	27.616633	98.336646
1243628105	27.591050	98.983794
1243628407	28.742276	99.100806
1243628559	28.145344	99.334830
61177	1	10
1242482408	39.141684	108.300576
1242482709	37.488182	108.314904
1242483011	36.608134	108.720864
1242483313	36.484484	111.586464
1242483615	34.563216	113.169708
1242483916	32.180604	113.142246
1242484218	31.087366	113.088516
1242484520	30.002655	112.607334
1242484685	29.757913	112.208538
1242484773	29.223232	112.190628
63291	1	15
1243192013	35.768165	115.605468
1243192014	35.758785	115.605468
1243192016	35.751110	115.605468
1243192079	35.715294	115.603080
1243192139	35.166970	115.579200
1243192199	35.137976	115.576812
1243192259	35.137123	115.575618
1243192319	35.136270	115.574424
1243192381	34.474529	115.539798
1243192441	33.507499	115.499202
1243192501	32.531941	115.459800
1243192561	31.677476	115.432338
1243192862	30.222667	115.070556
1243192891	29.982189	115.064586
1243192900	29.954048	115.058616
78659	1	10
1243278744	35.311939	113.186424
1243278760	35.567767	113.199558
1243278800	36.083687	113.212692
1243278812	36.203073	113.211498
1243279113	38.842365	113.149410
1243279414	38.806549	110.305302
1243279714	38.813371	109.751286
1243280014	40.248566	109.157868
